Category,City,Country,Discount,Profit,Quantity,Region,Sales,Segment,State,Sub-Category
Furniture,Houston,United States,0.6,-5.8248,3,Central,9.708,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-14.475,5,Central,19.3,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.3,-8.5794,3,Central,600.558,Home Office,Texas,Chairs
Furniture,Houston,United States,0.32,-317.1528,4,Central,2396.2656,Consumer,Texas,Bookcases
Furniture,Houston,United States,0.3,-46.3998,3,Central,191.058,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-12.849,5,Central,899.43,Consumer,Texas,Chairs
Furniture,Houston,United States,0.6,-20.7306,9,Central,75.384,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-16.5858,2,Central,20.104,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-4.0128,4,Central,6.688,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-3.94,5,Central,7.88,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.3,-14.5764,1,Central,56.686,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-29.2524,2,Central,107.772,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-6.089,2,Central,85.246,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-131.951,2,Central,401.59,Consumer,Texas,Tables
Furniture,Houston,United States,0.3,-95.67,5,Central,744.1,Consumer,Texas,Tables
Furniture,Houston,United States,0.3,-34.392,5,Central,300.93,Consumer,Texas,Tables
Furniture,Houston,United States,0.6,-26.1696,2,Central,32.712,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-1.5936,2,Central,5.312,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-14.3856,3,Central,23.976,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-3.7196,4,Central,8.752,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.3,-5.8346,2,Central,408.422,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-66.3916,2,Central,211.246,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-29.2524,2,Central,107.772,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-8.5794,3,Central,600.558,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-18.1176,3,Central,317.058,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-43.0296,3,Central,376.509,Consumer,Texas,Tables
Furniture,Houston,United States,0.3,-4.1136,4,Central,95.984,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,0,4,Central,683.144,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-13.81,5,Central,966.7,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-24.398,5,Central,853.93,Consumer,Texas,Chairs
Furniture,Houston,United States,0.3,-65.853,5,Central,512.19,Consumer,Texas,Tables
Furniture,Houston,United States,0.3,-160.2952,8,Central,863.128,Consumer,Texas,Tables
Furniture,Houston,United States,0.32,-18.0588,3,Central,613.9992,Consumer,Texas,Bookcases
Furniture,Houston,United States,0.32,-30.098,5,Central,1023.332,Consumer,Texas,Bookcases
Furniture,Houston,United States,0.32,-225.0976,7,Central,956.6648,Consumer,Texas,Bookcases
Furniture,Houston,United States,0.6,-0.7566,2,Central,2.328,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-14.2716,2,Central,13.592,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-6.8816,2,Central,16.192,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-2.6892,2,Central,3.984,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-5.688,3,Central,11.376,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-15.9268,4,Central,21.968,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-84.2928,4,Central,66.112,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-52.3392,4,Central,65.424,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.6,-84.448,5,Central,64.96,Consumer,Texas,Furnishings
Furniture,Houston,United States,0.32,-36.1176,6,Central,1227.9984,Corporate,Texas,Bookcases
Furniture,Houston,United States,0.6,-11.6622,3,Central,21.204,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-1.4784,4,Central,4.928,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.3,-35.5136,2,Central,155.372,Corporate,Texas,Chairs
Furniture,Houston,United States,0.3,-19.2588,3,Central,674.058,Corporate,Texas,Chairs
Furniture,Houston,United States,0.32,-137.976,10,Central,781.864,Corporate,Texas,Bookcases
Furniture,Houston,United States,0.6,-0.7566,2,Central,2.328,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-3.8208,3,Central,9.552,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.3,-1.4196,2,Central,99.372,Corporate,Texas,Tables
Furniture,Houston,United States,0.3,0,4,Central,241.5,Corporate,Texas,Chairs
Furniture,Houston,United States,0.3,-93.4724,4,Central,344.372,Corporate,Texas,Chairs
Furniture,Houston,United States,0.3,-136.4895,5,Central,454.965,Corporate,Texas,Chairs
Furniture,Houston,United States,0.3,-77.333,5,Central,318.43,Corporate,Texas,Chairs
Furniture,Houston,United States,0.3,-69.4722,7,Central,347.361,Corporate,Texas,Tables
Furniture,Houston,United States,0.32,-12.9987,1,Central,67.9932,Corporate,Texas,Bookcases
Furniture,Houston,United States,0.32,-114.0174,3,Central,369.1992,Corporate,Texas,Bookcases
Furniture,Houston,United States,0.6,-77.4732,2,Central,73.784,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-10.4196,2,Central,21.936,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-2.8272,3,Central,7.068,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-7.833,3,Central,22.38,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-67.137,5,Central,127.88,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.6,-32.32,8,Central,51.712,Corporate,Texas,Furnishings
Furniture,Houston,United States,0.3,-22.948,1,Central,200.795,Home Office,Texas,Tables
Furniture,Houston,United States,0.32,-17.0274,1,Central,89.0664,Home Office,Texas,Bookcases
Furniture,Houston,United States,0.32,-67.6704,4,Central,383.4656,Home Office,Texas,Bookcases
Furniture,Houston,United States,0.3,-119.2312,2,Central,379.372,Home Office,Texas,Chairs
Furniture,Houston,United States,0.3,-77.333,5,Central,318.43,Home Office,Texas,Chairs
Furniture,Houston,United States,0.6,-4.5396,2,Central,6.984,Home Office,Texas,Furnishings
Furniture,Houston,United States,0.6,-3.8208,3,Central,9.552,Home Office,Texas,Furnishings
Furniture,Houston,United States,0.6,-2.1376,4,Central,5.344,Home Office,Texas,Furnishings
Furniture,Houston,United States,0.6,-77.625,5,Central,103.5,Home Office,Texas,Furnishings
Furniture,Houston,United States,0.3,-90.3762,3,Central,275.058,Home Office,Texas,Chairs
Furniture,Houston,United States,0.3,-2.1312,4,Central,74.592,Home Office,Texas,Chairs
Furniture,Houston,United States,0.32,-97.2312,2,Central,300.5328,Home Office,Texas,Bookcases
Furniture,Houston,United States,0.6,-22.2388,2,Central,16.784,Home Office,Texas,Furnishings
Office Supplies,Fort Worth,United States,0.8,-123.858,5,Central,68.81,Home Office,Texas,Appliances
Furniture,Richardson,United States,0.6,-147.963,5,Central,190.92,Corporate,Texas,Furnishings
Technology,San Antonio,United States,0.4,-1359.992,8,Central,8159.952,Consumer,Texas,Machines
Furniture,San Antonio,United States,0.3,-24.858,9,Central,1740.06,Consumer,Texas,Chairs
Office Supplies,San Antonio,United States,0.8,-453.849,5,Central,177.98,Consumer,Texas,Appliances
Office Supplies,Dallas,United States,0.8,-178.9668,2,Central,66.284,Consumer,Texas,Appliances
Office Supplies,Pasadena,United States,0.8,-4.466,2,Central,1.624,Corporate,Texas,Appliances
Furniture,Amarillo,United States,0.32,-36.2352,2,Central,205.3328,Corporate,Texas,Bookcases
Furniture,Fort Worth,United States,0.6,-84.2928,4,Central,66.112,Consumer,Texas,Furnishings
Furniture,Arlington,United States,0.3,-118.1295,5,Central,918.785,Consumer,Texas,Tables
Office Supplies,Tyler,United States,0.8,-7.392,3,Central,2.688,Consumer,Texas,Appliances
Furniture,Tyler,United States,0.6,-41.262,3,Central,82.524,Consumer,Texas,Furnishings
Furniture,San Antonio,United States,0.3,-18.5562,2,Central,99.918,Corporate,Texas,Tables
Furniture,San Antonio,United States,0.3,-56.996,4,Central,797.944,Corporate,Texas,Chairs
Furniture,Round Rock,United States,0.32,-11.596,2,Central,78.8528,Consumer,Texas,Bookcases
Technology,Pasadena,United States,0.4,44.868,3,Central,336.51,Home Office,Texas,Machines
Furniture,San Antonio,United States,0.3,-9.1335,3,Central,127.869,Consumer,Texas,Chairs
Furniture,Dallas,United States,0.3,-39.5118,3,Central,307.314,Consumer,Texas,Tables
Furniture,El Paso,United States,0.3,-21.808,5,Central,763.28,Consumer,Texas,Chairs
Furniture,Mansfield,United States,0.3,-81.3065,5,Central,517.405,Consumer,Texas,Tables
Furniture,Dallas,United States,0.32,-52.8908,2,Central,156.3728,Consumer,Texas,Bookcases
Furniture,Dallas,United States,0.32,-96.4704,3,Central,409.9992,Consumer,Texas,Bookcases
Furniture,Harlingen,United States,0.32,-14.196,5,Central,241.332,Consumer,Texas,Bookcases
Furniture,Fort Worth,United States,0.6,-1.4413,1,Central,1.988,Consumer,Texas,Furnishings
Furniture,La Porte,United States,0.6,-6.3,4,Central,14,Consumer,Texas,Furnishings
Furniture,Dallas,United States,0.3,-68.1302,2,Central,251.006,Consumer,Texas,Tables
Furniture,Amarillo,United States,0.3,-350.49,5,Central,2453.43,Consumer,Texas,Chairs
Furniture,Fort Worth,United States,0.3,-88.784,5,Central,388.43,Consumer,Texas,Chairs
Furniture,Dallas,United States,0.6,-8.5008,2,Central,16.192,Consumer,Texas,Furnishings
Furniture,Lubbock,United States,0.6,-11.322,5,Central,25.16,Consumer,Texas,Furnishings
Furniture,Dallas,United States,0.6,-95.2476,6,Central,131.376,Consumer,Texas,Furnishings
Furniture,San Antonio,United States,0.3,-28.6862,1,Central,105.686,Consumer,Texas,Chairs
Furniture,San Angelo,United States,0.3,-1.2178,2,Central,85.246,Consumer,Texas,Chairs
Furniture,League City,United States,0.3,-32.6646,3,Central,254.058,Consumer,Texas,Chairs
Furniture,San Angelo,United States,0.3,-17.745,5,Central,248.43,Consumer,Texas,Chairs
Furniture,San Antonio,United States,0.3,-4.497,5,Central,104.93,Consumer,Texas,Chairs
Furniture,El Paso,United States,0.3,-169.637,5,Central,913.43,Consumer,Texas,Tables
Furniture,Dallas,United States,0.32,-6.0196,1,Central,204.6664,Consumer,Texas,Bookcases
Furniture,Dallas,United States,0.32,-437.5404,9,Central,1352.3976,Consumer,Texas,Bookcases
Furniture,Carrollton,United States,0.6,-13.993,2,Central,15.992,Consumer,Texas,Furnishings
Furniture,Dallas,United States,0.6,-19.864,5,Central,30.56,Consumer,Texas,Furnishings
Furniture,Frisco,United States,0.6,-17.4432,6,Central,30.336,Consumer,Texas,Furnishings
Furniture,Beaumont,United States,0.6,-2.5872,7,Central,8.624,Consumer,Texas,Furnishings
Furniture,Texas City,United States,0.3,-13.1706,1,Central,102.438,Consumer,Texas,Tables
Furniture,El Paso,United States,0.3,-2.0364,2,Central,47.516,Consumer,Texas,Chairs
Furniture,Grand Prairie,United States,0.3,-25.3764,2,Central,197.372,Consumer,Texas,Chairs
Furniture,Allen,United States,0.3,-31.3722,2,Central,244.006,Consumer,Texas,Tables
Furniture,Huntsville,United States,0.3,-45.294,2,Central,211.372,Consumer,Texas,Tables
Furniture,Texas City,United States,0.3,41.934,2,Central,489.23,Consumer,Texas,Tables
Furniture,College Station,United States,0.3,-53.2704,3,Central,233.058,Consumer,Texas,Chairs
Furniture,Grand Prairie,United States,0.3,-18.1176,3,Central,317.058,Consumer,Texas,Chairs
Furniture,Plano,United States,0.3,-152.7156,3,Central,890.841,Consumer,Texas,Tables
Furniture,San Antonio,United States,0.3,-127.5792,3,Central,637.896,Consumer,Texas,Tables
Furniture,Amarillo,United States,0.3,-110.0232,4,Central,366.744,Consumer,Texas,Chairs
Furniture,Huntsville,United States,0.3,-26.6352,4,Central,310.744,Consumer,Texas,Chairs
Furniture,Texas City,United States,0.3,-8.5416,4,Central,199.304,Consumer,Texas,Chairs
Furniture,Dallas,United States,0.3,-173.3472,4,Central,933.408,Consumer,Texas,Tables
Furniture,Huntsville,United States,0.3,-113.282,4,Central,609.98,Consumer,Texas,Tables
Furniture,Pharr,United States,0.3,-21.3264,4,Central,124.404,Consumer,Texas,Tables
Furniture,Plano,United States,0.3,-97.4988,4,Central,974.988,Consumer,Texas,Tables
Furniture,San Antonio,United States,0.3,0,5,Central,557.585,Consumer,Texas,Tables
Furniture,El Paso,United States,0.3,0,6,Central,362.25,Consumer,Texas,Chairs
Furniture,Brownsville,United States,0.32,-14.4588,2,Central,327.7328,Consumer,Texas,Bookcases
Furniture,Waco,United States,0.32,-91.7586,3,Central,328.3992,Consumer,Texas,Bookcases
Furniture,Plano,United States,0.32,-19.8744,4,Central,193.0656,Consumer,Texas,Bookcases
Furniture,Huntsville,United States,0.6,-74.9526,2,Central,56.568,Consumer,Texas,Furnishings
Furniture,Amarillo,United States,0.6,-10.9611,3,Central,23.076,Consumer,Texas,Furnishings
Furniture,Carrollton,United States,0.6,-6.9102,3,Central,25.128,Consumer,Texas,Furnishings
Furniture,Dallas,United States,0.6,-19.0656,3,Central,31.776,Consumer,Texas,Furnishings
Furniture,Huntsville,United States,0.6,-53.7096,3,Central,76.728,Consumer,Texas,Furnishings
Furniture,San Antonio,United States,0.6,-10.0602,3,Central,17.496,Consumer,Texas,Furnishings
Furniture,Dallas,United States,0.6,-105.69,5,Central,108.4,Consumer,Texas,Furnishings
Furniture,Dallas,United States,0.6,-17.784,5,Central,44.46,Consumer,Texas,Furnishings
Furniture,Grand Prairie,United States,0.6,-11.439,5,Central,14.76,Consumer,Texas,Furnishings
Furniture,Huntsville,United States,0.6,-187.3815,5,Central,141.42,Consumer,Texas,Furnishings
Furniture,Laredo,United States,0.6,-150.414,5,Central,139.92,Consumer,Texas,Furnishings
Furniture,El Paso,United States,0.6,-34.9536,6,Central,63.552,Consumer,Texas,Furnishings
Office Supplies,Abilene,United States,0.8,-3.7584,2,Central,1.392,Consumer,Texas,Appliances
Office Supplies,Dallas,United States,0.8,-54.5496,2,Central,21.392,Consumer,Texas,Appliances
Office Supplies,El Paso,United States,0.8,-13.58,2,Central,5.432,Consumer,Texas,Appliances
Office Supplies,San Angelo,United States,0.8,-30.8672,4,Central,11.648,Consumer,Texas,Appliances
Office Supplies,College Station,United States,0.8,-74.7456,8,Central,29.312,Consumer,Texas,Appliances
Office Supplies,Irving,United States,0.8,-153.2024,1,Central,58.924,Consumer,Texas,Appliances
Office Supplies,Carrollton,United States,0.8,-52.8336,2,Central,19.568,Consumer,Texas,Appliances
Office Supplies,Dallas,United States,0.8,-13.93,2,Central,7.96,Consumer,Texas,Appliances
Office Supplies,Dallas,United States,0.8,-80.48,2,Central,32.192,Consumer,Texas,Appliances
Office Supplies,Grand Prairie,United States,0.8,-49.5516,2,Central,19.432,Consumer,Texas,Appliances
Office Supplies,Huntsville,United States,0.8,-38.8212,2,Central,15.224,Consumer,Texas,Appliances
Office Supplies,San Antonio,United States,0.8,-12.09,2,Central,4.836,Consumer,Texas,Appliances
Office Supplies,Fort Worth,United States,0.8,-8.532,4,Central,3.16,Consumer,Texas,Appliances
Office Supplies,San Antonio,United States,0.8,-1181.2824,8,Central,463.248,Consumer,Texas,Appliances
Technology,San Antonio,United States,0.4,-79.908,2,Central,399.54,Consumer,Texas,Machines
Technology,Plano,United States,0.4,-97.72,2,Central,418.8,Consumer,Texas,Machines
Technology,San Antonio,United States,0.4,33.5895,3,Central,287.91,Consumer,Texas,Machines
Furniture,Dallas,United States,0.3,-31.0335,1,Central,127.785,Corporate,Texas,Tables
Furniture,Arlington,United States,0.3,-39.637,5,Central,213.43,Corporate,Texas,Chairs
Furniture,Huntsville,United States,0.3,0,5,Central,528.43,Corporate,Texas,Chairs
Furniture,Odessa,United States,0.3,-56.343,5,Central,563.43,Corporate,Texas,Chairs
Furniture,Pasadena,United States,0.3,-29.2776,6,Central,1024.716,Corporate,Texas,Chairs
Furniture,San Antonio,United States,0.3,-71.8116,6,Central,718.116,Corporate,Texas,Tables
Furniture,Arlington,United States,0.6,-11.6512,2,Central,21.184,Corporate,Texas,Furnishings
Furniture,Mcallen,United States,0.3,-20.245,1,Central,56.686,Corporate,Texas,Chairs
Furniture,Port Arthur,United States,0.32,-76.0116,2,Central,246.1328,Corporate,Texas,Bookcases
Furniture,San Antonio,United States,0.6,-30.588,2,Central,40.784,Corporate,Texas,Furnishings
Furniture,San Marcos,United States,0.6,-5.9409,3,Central,10.332,Corporate,Texas,Furnishings
Furniture,Corpus Christi,United States,0.6,-6.723,5,Central,9.96,Corporate,Texas,Furnishings
Furniture,Round Rock,United States,0.6,-427.45,5,Central,341.96,Corporate,Texas,Furnishings
Furniture,Austin,United States,0.3,-2.5698,1,Central,179.886,Corporate,Texas,Chairs
Furniture,Dallas,United States,0.3,-16.2613,1,Central,103.481,Corporate,Texas,Tables
Furniture,San Angelo,United States,0.3,-8.7232,2,Central,305.312,Corporate,Texas,Chairs
Furniture,Bryan,United States,0.3,-143.431,5,Central,528.43,Corporate,Texas,Chairs
Furniture,Dallas,United States,0.3,-93.99,5,Central,657.93,Corporate,Texas,Chairs
Furniture,Arlington,United States,0.3,-121.8735,5,Central,1218.735,Corporate,Texas,Tables
Furniture,Austin,United States,0.3,-24.843,7,Central,347.802,Corporate,Texas,Chairs
Furniture,Huntsville,United States,0.3,-69.312,8,Central,1212.96,Corporate,Texas,Chairs
Furniture,Dallas,United States,0.32,-27.2646,3,Central,205.9992,Corporate,Texas,Bookcases
Furniture,Fort Worth,United States,0.32,-42.1096,4,Central,220.2656,Corporate,Texas,Bookcases
Furniture,Fort Worth,United States,0.32,-119.1918,7,Central,623.4648,Corporate,Texas,Bookcases
Furniture,Huntsville,United States,0.32,-225.0976,7,Central,956.6648,Corporate,Texas,Bookcases
Furniture,Mesquite,United States,0.6,-2.5472,2,Central,6.368,Corporate,Texas,Furnishings
Furniture,Arlington,United States,0.6,-3.9624,3,Central,6.096,Corporate,Texas,Furnishings
Furniture,Dallas,United States,0.6,-70.9605,3,Central,72.78,Corporate,Texas,Furnishings
Furniture,Corpus Christi,United States,0.6,-23.976,5,Central,39.96,Corporate,Texas,Furnishings
Furniture,Corpus Christi,United States,0.6,-24.803,5,Central,58.36,Corporate,Texas,Furnishings
Furniture,Dallas,United States,0.6,-11.439,5,Central,14.76,Corporate,Texas,Furnishings
Furniture,Grand Prairie,United States,0.6,-29.512,5,Central,38.08,Corporate,Texas,Furnishings
Furniture,Arlington,United States,0.6,-9.0944,7,Central,12.544,Corporate,Texas,Furnishings
Furniture,Dallas,United States,0.6,-348.6294,9,Central,332.028,Corporate,Texas,Furnishings
Office Supplies,Arlington,United States,0.8,-90.774,5,Central,33.62,Corporate,Texas,Appliances
Office Supplies,Odessa,United States,0.8,-24.7716,1,Central,13.762,Corporate,Texas,Appliances
Office Supplies,Dallas,United States,0.8,-121.58,2,Central,48.632,Corporate,Texas,Appliances
Office Supplies,Dallas,United States,0.8,-12.9792,3,Central,4.992,Corporate,Texas,Appliances
Office Supplies,Fort Worth,United States,0.8,-67.617,3,Central,24.588,Corporate,Texas,Appliances
Office Supplies,Mesquite,United States,0.8,-87.1488,3,Central,34.176,Corporate,Texas,Appliances
Office Supplies,Austin,United States,0.8,-131.7168,4,Central,48.784,Corporate,Texas,Appliances
Technology,Dallas,United States,0.4,55.9986,2,Central,479.988,Corporate,Texas,Machines
Technology,Austin,United States,0.4,-263.9967,3,Central,1439.982,Corporate,Texas,Machines
Furniture,Dallas,United States,0.3,-4.2588,6,Central,298.116,Home Office,Texas,Tables
Furniture,Brownsville,United States,0.3,-9.093,7,Central,127.302,Home Office,Texas,Chairs
Furniture,Garland,United States,0.6,-7.476,2,Central,8.544,Home Office,Texas,Furnishings
Furniture,Dallas,United States,0.6,-12.0064,4,Central,15.008,Home Office,Texas,Furnishings
Furniture,Dallas,United States,0.3,-140.196,2,Central,981.372,Home Office,Texas,Chairs
Furniture,San Antonio,United States,0.3,-32.5226,2,Central,206.962,Home Office,Texas,Tables
Furniture,League City,United States,0.3,-14.6388,3,Central,512.358,Home Office,Texas,Chairs
Furniture,Dallas,United States,0.3,-84.9615,3,Central,457.485,Home Office,Texas,Tables
Furniture,Odessa,United States,0.3,-9.7176,6,Central,340.116,Home Office,Texas,Chairs
Furniture,Pasadena,United States,0.3,-18.222,6,Central,255.108,Home Office,Texas,Chairs
Furniture,Austin,United States,0.6,-6.9965,1,Central,7.996,Home Office,Texas,Furnishings
Furniture,Dallas,United States,0.6,-10.1736,3,Central,22.608,Home Office,Texas,Furnishings
Furniture,Dallas,United States,0.6,-17.7072,3,Central,22.848,Home Office,Texas,Furnishings
Furniture,Pharr,United States,0.6,-10.1736,3,Central,22.608,Home Office,Texas,Furnishings
Furniture,Dallas,United States,0.6,-14.229,5,Central,16.74,Home Office,Texas,Furnishings
Furniture,Pasadena,United States,0.6,-9.88,5,Central,24.7,Home Office,Texas,Furnishings
Furniture,Pasadena,United States,0.6,-378.4,5,Central,302.72,Home Office,Texas,Furnishings
Office Supplies,Mcallen,United States,0.8,-186.5682,6,Central,73.164,Home Office,Texas,Appliances
Office Supplies,Fort Worth,United States,0.8,-3.816,3,Central,2.544,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-1.9344,3,Central,1.248,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-3.432,5,Central,2.08,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-18.8728,4,Central,12.176,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-21.168,9,Central,14.112,Consumer,Texas,Binders
Office Supplies,Arlington,United States,0.8,-4.2222,3,Central,2.724,Consumer,Texas,Binders
Office Supplies,Tyler,United States,0.8,-320.2395,3,Central,182.994,Consumer,Texas,Binders
Office Supplies,Tyler,United States,0.8,-79.3352,4,Central,51.184,Consumer,Texas,Binders
Office Supplies,Garland,United States,0.8,-32.088,4,Central,18.336,Consumer,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-14.5656,3,Central,8.568,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-1.8904,2,Central,1.112,Consumer,Texas,Binders
Office Supplies,Austin,United States,0.8,-6.6278,1,Central,4.276,Consumer,Texas,Binders
Office Supplies,Edinburg,United States,0.8,-3.4122,1,Central,2.068,Consumer,Texas,Binders
Office Supplies,Fort Worth,United States,0.8,-8.4728,1,Central,4.984,Consumer,Texas,Binders
Office Supplies,Pasadena,United States,0.8,-11.0848,1,Central,6.928,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-1.476,2,Central,0.984,Consumer,Texas,Binders
Office Supplies,La Porte,United States,0.8,-26.2272,2,Central,16.392,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-6.0192,3,Central,3.648,Consumer,Texas,Binders
Office Supplies,Allen,United States,0.8,-13.6152,4,Central,8.784,Consumer,Texas,Binders
Office Supplies,Austin,United States,0.8,-52.4544,4,Central,32.784,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-16.5396,4,Central,10.024,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-2287.782,6,Central,1525.188,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-52.632,8,Central,30.96,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-21.681,9,Central,13.14,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-6.0768,1,Central,3.798,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-2.838,1,Central,1.72,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-31.008,3,Central,18.24,Consumer,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-6.237,3,Central,3.564,Consumer,Texas,Binders
Office Supplies,Waco,United States,0.8,-426.986,4,Central,243.992,Consumer,Texas,Binders
Office Supplies,Beaumont,United States,0.8,-17.248,5,Central,10.78,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-8.029,5,Central,5.18,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-32.985,5,Central,21.99,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-1.9744,1,Central,1.234,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-1.9602,1,Central,1.188,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-4.7784,1,Central,2.896,Consumer,Texas,Binders
Office Supplies,Lubbock,United States,0.8,-10.336,1,Central,6.08,Consumer,Texas,Binders
Office Supplies,Carrollton,United States,0.8,-4.396,2,Central,2.512,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-6.8992,2,Central,4.312,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-2.0264,2,Central,1.192,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-3.9032,2,Central,2.296,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-1.9344,2,Central,1.248,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-24.9984,2,Central,15.624,Consumer,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-2.1624,2,Central,1.272,Consumer,Texas,Binders
Office Supplies,Waco,United States,0.8,-3.5224,2,Central,2.072,Consumer,Texas,Binders
Office Supplies,Austin,United States,0.8,-15.1311,3,Central,9.762,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-5.0688,3,Central,3.168,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-3.0396,3,Central,1.788,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-1.728,3,Central,1.08,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-20.1408,3,Central,12.588,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-6.237,3,Central,3.564,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-4.7145,3,Central,2.694,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-4.9878,3,Central,2.934,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-12.075,3,Central,6.9,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-19.8144,3,Central,12.384,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-39.804,3,Central,25.68,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-2.214,3,Central,1.476,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-4.9878,3,Central,2.934,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-44.2782,3,Central,26.046,Consumer,Texas,Binders
Office Supplies,Carrollton,United States,0.8,-512.1468,4,Central,310.392,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-11.4648,4,Central,6.744,Consumer,Texas,Binders
Office Supplies,Grand Prairie,United States,0.8,-5.8496,4,Central,3.656,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-1850.9464,4,Central,1088.792,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-417.0936,4,Central,252.784,Consumer,Texas,Binders
Office Supplies,Mcallen,United States,0.8,-8.316,4,Central,4.752,Consumer,Texas,Binders
Office Supplies,Plano,United States,0.8,-5.088,4,Central,3.392,Consumer,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-26.8544,4,Central,16.784,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-65.568,5,Central,40.98,Consumer,Texas,Binders
